Parent,Node,Branch.length,Label,Confidence,Source,Genotype,Collection_year,Location,Host,Tissue,Organism_name,Decade,Genotype_major,Tissue_clean
1769,2106,0.0022688304,Internal-822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106,557,2.3908e-06,Internal-823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,169,2.8805e-06,ERR731601,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
557,811,2.5593e-06,ERR731599,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2106,80,0.0043037532,ERR731608,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2236,1662,0.0005031396,ERR731605,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2614,1269,2.6453e-06,ERR731598,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1448,955,0.0018495091,ERR731602,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1923,1429,0.0030642333,Internal-824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,1977,0.0226039369,Internal-825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,1511,1e-06,Internal-826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1511,325,0.0,Internal-827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1597,0.0,SRR5371667,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
325,1685,0.0,SRR5371666,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1511,2633,0.0,SRR5371669,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1977,2083,2.1705e-06,SRR5371668,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1429,344,0.0292145594,SRR8735741,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1278,2441,0.0024522641,Internal-828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441,2381,0.0191577537,Internal-829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2381,2052,0.0017528801,SRR8735704,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2381,218,2.3276e-06,SRR8735753,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2441,122,0.0296070903,SRR8735719,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
552,648,0.0026827738,Internal-830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,1678,0.0236888565,s0148,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
648,1189,0.0210160971,s0218,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
72,1229,0.0004180699,Internal-831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,1982,0.0019317772,Internal-832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,587,0.0014860635,Internal-833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,46,0.0013092693,Internal-834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,605,0.0015018708,Internal-835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,147,0.0047627654,Internal-836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2380,0.0156433999,s0499,NA,Reference,1a,2007,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
147,2283,0.0167362724,Internal-837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2283,146,0.0012186196,Internal-838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,1704,0.003818876,ERR962492,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
146,690,0.0012192243,Internal-839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,64,0.0051814368,ERR962496,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
690,999,0.0057936811,ERR962494,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2283,1318,2.4257e-06,Internal-840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,103,2.134e-06,ERR962493,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1318,2091,0.0030733157,ERR962498,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
605,2071,0.0018078491,Internal-841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2071,2602,0.0032516831,Internal-842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602,1633,0.0191295538,s0047,NA,Reference,1a,2007,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2602,968,0.0158205121,s0205,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2071,500,0.0142278148,s0242,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
46,1420,0.0020903455,Internal-843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,131,0.0140407209,s0277,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1420,952,0.0040301137,Internal-844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,2579,0.0193832514,s0163,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
952,659,0.0224433351,s0396,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
587,961,0.0031374567,Internal-845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,1655,0.0027929313,Internal-846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,2583,0.0174068137,s0317,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1655,1356,0.017148979,s0597,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
961,150,0.0024148979,Internal-847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,436,0.0196052854,s0364,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
150,2337,0.0162238687,s0015,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
1982,214,0.0032954657,Internal-848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,400,0.0135112251,s0409,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
214,1919,0.0236300229,SRR8735883,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1229,1859,0.0029261903,Internal-849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1859,466,0.0146841714,s0407,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1859,1079,0.0286036118,s0598,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
772,1295,0.0024868015,Internal-850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,1973,0.0013363608,Internal-851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,1211,0.0023078064,Internal-852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,2297,0.0026487925,Internal-853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2297,2330,0.0034868953,Internal-854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2330,314,0.0042637847,Internal-855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,960,0.026074641,s0234,NA,Reference,1a,2007,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
314,1218,0.0189624195,s0460,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2330,149,0.0020054134,Internal-856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,243,0.0223015204,s0091,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
149,789,0.0148124807,SRR8735842,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2297,276,0.0035790568,Internal-857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,471,0.0177994913,s0132,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
276,1108,0.023836787,s0606,NA,Reference,1a,2008,Switzerland,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1211,429,0.002338378,Internal-858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,2280,0.0054935988,Internal-859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2280,1226,0.0151290008,Internal-860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,121,0.000362699,Internal-861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,1039,0.0017833788,Internal-862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,331,0.0096295795,SRR5371663,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1039,658,0.0010885477,SRR5371662,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
121,226,1e-06,SRR5371665,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1226,506,0.0003443222,SRR5371664,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2280,654,0.0229708614,SRR8735731,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
429,2125,0.0203926552,SRR8735799,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1973,1369,0.0038091009,Internal-863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1369,1951,0.0186324796,SRR8735685,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1369,768,0.0218171613,SRR8735722,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1295,2548,0.0021500941,Internal-864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2548,1903,0.0018722673,Internal-865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,722,0.0022472641,Internal-866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,2094,0.0053947188,Internal-867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2094,1930,0.0146688696,SRR8735662,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2094,1660,0.0025963627,Internal-868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,1768,0.0258150224,ERR909814,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1660,795,0.0170373344,SRR8735822,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
722,1820,0.0039263163,Internal-869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1820,1177,0.0224370702,SRR8735696,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1820,2538,0.019096333,SRR8735797,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1903,2358,0.0207603954,SRR8735834,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2548,2536,0.006534121,Internal-870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2536,491,0.026937158,SRR8735888,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2536,1553,0.0177772795,SRR8735820,NA,Raw reads,3,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
2065,2246,0.0022456016,Internal-871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2246,533,0.0037564345,Internal-872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,594,0.0081407891,s0595,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
533,1330,0.0228146211,s0097,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
2246,1454,0.0019930311,Internal-873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1454,145,0.0059451524,Internal-874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,1721,0.0312173723,s0065,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
145,604,0.0276616946,SRR8735663,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
1454,2568,0.0166749171,s0314,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1641,358,0.0268396958,s0127,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
572,935,0.0021480099,Internal-875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,1003,0.0033100652,Internal-876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,2130,0.0031805154,Internal-877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2130,2019,0.0245445802,SRR8735875,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2130,2051,0.0209708644,ERR909819,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1003,2459,0.0060871352,Internal-878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2459,1519,0.0077108681,Internal-879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1519,1387,0.0104580871,SRR8735855,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1519,497,0.0117133594,SRR8735829,NA,Raw reads,2c,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2459,2630,0.0274279118,SRR8735764,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
935,371,0.0036783459,Internal-880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1405,0.011225606,Internal-881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,2626,0.0022517052,Internal-882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2626,2500,0.0034564459,Internal-883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2500,1673,0.0029051135,Internal-884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1673,1676,0.0018216692,Internal-885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,1287,0.0069065206,Internal-886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,951,0.0017316876,Internal-887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
951,1650,0.0030192645,SRR5371651,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
951,926,0.0017862883,SRR5371650,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1287,2043,0.0021130851,Internal-888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2043,1622,9.71104e-05,SRR5371652,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2043,825,0.005404225,SRR5371653,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1676,85,0.0071361338,SRR8735669,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1673,1810,0.0077067577,Internal-889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,2205,2.9612e-06,ERR118963,NA,Raw reads,4,NA,Unknown,Unknown,NA,NA,Unknown,GT4,NA
1810,1016,0.005121135,ERR118962,NA,Raw reads,3,NA,Unknown,Unknown,NA,NA,Unknown,GT3,NA
2500,1538,0.0013317366,Internal-890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1538,2004,0.0090857953,ERR118961,NA,Raw reads,2,NA,Unknown,Unknown,NA,NA,Unknown,GT2,NA
1538,191,0.0528897951,SRR8735811,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2626,2363,0.0107096755,ERR909871,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1405,2290,0.0067149082,Internal-891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2290,2103,0.0039294934,Internal-892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2103,1653,0.0003548426,SRR5371636,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2103,570,0.0010959479,SRR5371637,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2290,269,0.0072433722,Internal-893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,402,0.0087095831,SRR5371635,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
269,2559,0.00497934,SRR5371634,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
371,532,0.0219795085,SRR8735677,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2002,2535,0.0073997847,Internal-894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2535,588,0.0098520361,Internal-895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,2148,0.0114096323,SRR8735668,NA,Raw reads,3k,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
588,357,0.015315433,SRR8735687,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2535,195,0.0152052523,SRR8735809,NA,Raw reads,3a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT3,blood plasma
495,1381,0.0072928546,Internal-896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,2624,0.0024181582,Internal-897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2624,2621,0.0025000293,Internal-898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2621,160,0.0034804372,Internal-899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,1861,0.0192734965,s0494,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
160,739,0.0115613827,s0514,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2621,165,0.0027570645,Internal-900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,664,0.0048484399,Internal-901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,37,0.0142008672,s0021,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
664,474,0.015556233,SRR8735726,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
165,1808,0.0185976769,s0081,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2624,1264,0.0147442393,Internal-902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,764,0.0049389691,s0193,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1264,1670,0.0121008276,s0601,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1381,1894,0.0159660564,s0293,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1857,1231,0.0027403321,Internal-903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,1080,0.0019054128,Internal-904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,1141,0.0043198021,Internal-905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,294,0.0017684203,Internal-906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,1733,0.0034666918,Internal-907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1733,1881,0.004903703,Internal-908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881,2263,0.0049491704,Internal-909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2263,116,0.0194350649,s0342,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2263,1180,0.021395315,s0443,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1881,536,0.0261501391,Internal-910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,90,0.0007031128,SRR3198404,NA,Raw reads,Unknown,2005,USA,Homo sapiens,blood,NA,2000s,Unknown,blood
536,623,2.8286e-06,SRR3198360,NA,Raw reads,Unknown,2005,USA,Homo sapiens,blood,NA,2000s,Unknown,blood
1733,2646,0.0140130725,s0381,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
294,2521,0.0022310837,Internal-911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2521,1244,0.0008879316,Internal-912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,682,0.0017639208,Internal-913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,2207,0.0038111863,Internal-914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2207,1336,0.0175435408,s0229,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2207,2373,0.0150571441,s0149,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
682,2092,0.0032295662,Internal-915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2092,2361,0.0209657721,s0099,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2092,1147,0.0230210819,s0281,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1244,1302,0.0065285479,Internal-916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,1695,0.0246940666,s0530,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1302,803,0.002846952,Internal-917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,971,0.0239881888,s0476,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
803,2089,0.0174041762,s0347,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2521,233,0.0020823338,Internal-918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2315,0.006257976,Internal-919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2315,2155,0.0161540487,s0370,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2315,2224,0.0145945012,s0608,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
233,185,0.0019842986,Internal-920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,1879,0.0116329293,Internal-921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1879,615,2.1878e-06,s0268,NA,Reference,1a,2008,Germany: Baden-Wurttemberg,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1879,1501,0.0142498493,SRR527819,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
185,361,0.0217092153,s0107,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1141,1592,0.0043587817,Internal-922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1592,232,0.0015649589,Internal-923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,119,0.0039382728,Internal-924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,1569,0.0023469183,Internal-925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569,939,0.0012618261,Internal-926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,1983,0.0025236263,Internal-927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,2341,0.0024878839,Internal-928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2341,2226,0.002691307,Internal-929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2226,1402,0.0028028268,Internal-930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,898,0.0212169905,s0594,NA,Reference,1a,2007,Germany,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1402,1394,0.0039412828,Internal-931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1394,718,0.0222354487,ERR909825,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
